event-id,visible,timestamp,location-long,location-lat,acceleration-x,acceleration-y,acceleration-z,gps:activity-count,comments,external-temperature,gps:satellite-count,ground-speed,gsm:gsm-signal-strength,height-above-ellipsoid,import-marked-outlier,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2760985263,true,2017-04-09 12:00:00.000,33.447983,27.568732,,,,,"BALK06",41.0,,,12,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2760985264,true,2017-04-09 18:00:00.000,33.51635,27.673832,,,,,"BALK06",30.0,,,12,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2760985265,true,2017-04-10 00:00:00.000,33.516483,27.673982,,,,,"BALK06",28.0,,,12,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2760985266,true,2017-04-10 06:00:00.000,33.51655,27.673866,,,,,"BALK06",35.0,,,12,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2768758929,true,2017-04-10 12:00:00.000,33.375432,27.85,,,,,"BALK06",36.0,,,8,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2768758930,true,2017-04-10 18:00:00.000,33.392149,27.890366,,,,,"BALK06",30.0,,,8,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2768758931,true,2017-04-11 00:00:00.000,33.389066,27.892999,,,,,"BALK06",28.0,,,8,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2768758932,true,2017-04-11 06:00:00.000,33.388233,27.894783,,,,,"BALK06",40.0,,,8,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2836259532,true,2017-04-11 12:00:00.000,33.524366,28.611433,,,,,"BALK06",33.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2836259533,true,2017-04-11 18:00:00.000,33.5161,29.626316,,,,,"BALK06",29.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2836259534,true,2017-04-12 00:00:00.000,33.516133,29.625899,,,,,"BALK06",24.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2836259535,true,2017-04-12 06:00:00.000,33.519449,29.630199,,,,,"BALK06",32.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2781977753,true,2017-04-12 12:00:00.000,33.634566,30.394033,,,,,"BALK06",30.0,,,23,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2781977754,true,2017-04-12 18:00:00.000,33.866033,30.704016,,,,,"BALK06",33.0,,,23,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2781977755,true,2017-04-13 00:00:00.000,33.865666,30.704733,,,,,"BALK06",29.0,,,23,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2781977756,true,2017-04-13 06:00:00.000,33.865416,30.704483,,,,,"BALK06",31.0,,,23,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2851638355,true,2017-04-13 12:00:00.000,34.423299,31.195016,,,,,"BALK06",36.0,,,17,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2851638356,true,2017-04-13 18:00:00.000,34.581266,31.191683,,,,,"BALK06",30.0,,,17,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2851638357,true,2017-04-14 00:00:00.000,34.580916,31.191683,,,,,"BALK06",26.0,,,17,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2851638358,true,2017-04-14 06:00:00.000,34.603116,31.198149,,,,,"BALK06",29.0,,,17,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2859748740,true,2017-04-14 12:00:00.000,34.645849,31.2057,,,,,"BALK06",35.0,,,13,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2859748741,true,2017-04-14 18:00:00.000,34.689583,31.175432,,,,,"BALK06",27.0,,,13,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2859748742,true,2017-04-15 00:00:00.000,34.692733,31.177416,,,,,"BALK06",26.0,,,13,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2859748743,true,2017-04-15 06:00:00.000,34.698599,31.180916,,,,,"BALK06",32.0,,,13,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2866891845,true,2017-04-15 12:00:00.000,34.737016,31.313533,,,,,"BALK06",41.0,,,19,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2866891846,true,2017-04-15 18:00:00.000,34.733983,31.321066,,,,,"BALK06",28.0,,,19,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2866891847,true,2017-04-16 00:00:00.000,34.733749,31.321516,,,,,"BALK06",27.0,,,19,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2866891848,true,2017-04-16 06:00:00.000,34.734033,31.321049,,,,,"BALK06",33.0,,,19,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2813215792,true,2017-04-16 12:00:00.000,34.725983,31.300416,,,,,"BALK06",39.0,,,15,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2813215793,true,2017-04-16 18:00:00.000,34.734216,31.321166,,,,,"BALK06",28.0,,,15,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2813215794,true,2017-04-17 00:00:00.000,34.734333,31.320949,,,,,"BALK06",25.0,,,15,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2813215795,true,2017-04-17 06:00:00.000,34.743366,31.324016,,,,,"BALK06",36.0,,,15,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2891686300,true,2017-04-17 12:00:00.000,35.018366,31.422749,,,,,"BALK06",30.0,,,14,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2891686301,true,2017-04-17 18:00:00.000,34.733983,31.321049,,,,,"BALK06",28.0,,,14,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2891686302,true,2017-04-18 00:00:00.000,34.733533,31.321932,,,,,"BALK06",27.0,,,14,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2891686303,true,2017-04-18 06:00:00.000,34.743633,31.323482,,,,,"BALK06",36.0,,,14,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2829551682,true,2017-04-18 12:00:00.000,34.71755,31.299033,,,,,"BALK06",44.0,,,24,,,4150.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2829551683,true,2017-04-18 18:00:00.000,34.734349,31.320949,,,,,"BALK06",28.0,,,24,,,4150.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2829551684,true,2017-04-19 00:00:00.000,34.734399,31.321416,,,,,"BALK06",27.0,,,24,,,4150.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2829551685,true,2017-04-19 06:00:00.000,34.741983,31.323849,,,,,"BALK06",35.0,,,24,,,4150.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2836259536,true,2017-04-19 12:00:00.000,34.722683,31.297866,,,,,"BALK06",41.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2836259537,true,2017-04-19 18:00:00.000,34.734183,31.321032,,,,,"BALK06",28.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2836259538,true,2017-04-20 00:00:00.000,34.731867,31.321316,,,,,"BALK06",25.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2836259539,true,2017-04-20 06:00:00.000,34.743716,31.323299,,,,,"BALK06",30.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2902379415,true,2017-04-20 12:00:00.000,34.7316,31.292183,,,,,"BALK06",37.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2902379416,true,2017-04-20 18:00:00.000,34.733949,31.321116,,,,,"BALK06",29.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2902379417,true,2017-04-21 00:00:00.000,34.733633,31.321249,,,,,"BALK06",29.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2902379418,true,2017-04-21 06:00:00.000,34.734033,31.320966,,,,,"BALK06",36.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2851637222,true,2017-04-21 12:00:00.000,34.725333,31.293566,,,,,"BALK06",51.0,,,17,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2851637223,true,2017-04-21 18:00:00.000,34.733733,31.321166,,,,,"BALK06",32.0,,,17,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2851637224,true,2017-04-22 00:00:00.000,34.733649,31.321316,,,,,"BALK06",31.0,,,17,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2851637225,true,2017-04-22 06:00:00.000,34.733866,31.321816,,,,,"BALK06",39.0,,,17,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2859748736,true,2017-04-22 12:00:00.000,34.719333,31.296533,,,,,"BALK06",46.0,,,13,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2859748737,true,2017-04-22 18:00:00.000,34.734049,31.321299,,,,,"BALK06",31.0,,,13,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2859748738,true,2017-04-23 00:00:00.000,34.733466,31.321749,,,,,"BALK06",29.0,,,13,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2859748739,true,2017-04-23 06:00:00.000,34.733433,31.321549,,,,,"BALK06",32.0,,,13,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2866891849,true,2017-04-23 12:00:00.000,34.726233,31.30065,,,,,"BALK06",39.0,,,19,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2866891850,true,2017-04-23 18:00:00.000,34.733583,31.321299,,,,,"BALK06",28.0,,,19,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2866891851,true,2017-04-24 00:01:00.000,34.733583,31.321299,,,,,"BALK06",29.0,,,19,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2866891852,true,2017-04-24 06:00:00.000,34.734516,31.321282,,,,,"BALK06",33.0,,,19,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2902379419,true,2017-04-24 12:00:00.000,34.733167,31.322749,,,,,"BALK06",34.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2902379420,true,2017-04-24 18:00:00.000,34.733999,31.321099,,,,,"BALK06",26.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2902379421,true,2017-04-25 00:00:00.000,34.734033,31.321416,,,,,"BALK06",27.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2902379422,true,2017-04-25 06:00:00.000,34.734016,31.319566,,,,,"BALK06",36.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2883973050,true,2017-04-25 12:00:00.000,34.744083,31.322999,,,,,"BALK06",42.0,,,12,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2883973051,true,2017-04-25 18:00:00.000,34.733516,31.321199,,,,,"BALK06",27.0,,,12,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2883973052,true,2017-04-26 00:00:00.000,34.733549,31.321316,,,,,"BALK06",27.0,,,12,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2883973053,true,2017-04-26 06:00:00.000,34.743633,31.322549,,,,,"BALK06",38.0,,,12,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2891686296,true,2017-04-26 12:00:00.000,34.743266,31.322882,,,,,"BALK06",38.0,,,14,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2891686297,true,2017-04-26 18:00:00.000,34.733449,31.321299,,,,,"BALK06",29.0,,,14,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2891686298,true,2017-04-27 00:00:00.000,34.733349,31.321449,,,,,"BALK06",28.0,,,14,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2891686299,true,2017-04-27 06:00:00.000,34.740733,31.324516,,,,,"BALK06",34.0,,,14,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2902368216,true,2017-04-27 12:00:00.000,34.733799,31.321432,,,,,"BALK06",39.0,,,15,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2902368217,true,2017-04-27 18:00:00.000,34.733449,31.321199,,,,,"BALK06",29.0,,,15,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2902368218,true,2017-04-28 00:00:00.000,34.733449,31.321899,,,,,"BALK06",29.0,,,15,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2902368219,true,2017-04-28 06:00:00.000,34.735066,31.319366,,,,,"BALK06",40.0,,,15,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2909646127,true,2017-04-28 12:00:00.000,34.721067,31.301633,,,,,"BALK06",40.0,,,17,,,4120.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2909646128,true,2017-04-28 18:00:00.000,34.734149,31.320932,,,,,"BALK06",28.0,,,17,,,4120.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2909646129,true,2017-04-29 00:00:00.000,34.733833,31.321616,,,,,"BALK06",28.0,,,17,,,4120.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2909646130,true,2017-04-29 06:00:00.000,34.737266,31.324432,,,,,"BALK06",49.0,,,17,,,4120.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2917978057,true,2017-04-29 12:00:00.000,34.734249,31.322182,,,,,"BALK06",46.0,,,17,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2917978058,true,2017-04-29 18:00:00.000,34.734033,31.321182,,,,,"BALK06",29.0,,,17,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2917978059,true,2017-04-30 00:01:00.000,34.733999,31.321099,,,,,"BALK06",27.0,,,17,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2917978060,true,2017-04-30 06:00:00.000,34.733966,31.321116,,,,,"BALK06",36.0,,,17,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2926480372,true,2017-04-30 12:00:00.000,34.734266,31.322449,,,,,"BALK06",36.0,,,9,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2926480373,true,2017-04-30 18:00:00.000,34.733916,31.320999,,,,,"BALK06",29.0,,,9,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2926480374,true,2017-05-01 00:00:00.000,34.734566,31.321132,,,,,"BALK06",28.0,,,9,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2926480375,true,2017-05-01 06:00:00.000,34.734083,31.318549,,,,,"BALK06",34.0,,,9,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2933487490,true,2017-05-01 12:00:00.000,34.734733,31.321732,,,,,"BALK06",41.0,,,8,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2933487491,true,2017-05-01 18:00:00.000,34.733483,31.321432,,,,,"BALK06",31.0,,,8,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2933487492,true,2017-05-02 00:00:00.000,34.733499,31.321699,,,,,"BALK06",30.0,,,8,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2933487493,true,2017-05-02 06:00:00.000,34.733899,31.318682,,,,,"BALK06",38.0,,,8,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2942885153,true,2017-05-02 12:00:00.000,34.733883,31.321782,,,,,"BALK06",38.0,,,18,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2942885154,true,2017-05-02 18:00:00.000,34.733533,31.321232,,,,,"BALK06",28.0,,,18,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2942885155,true,2017-05-03 00:01:00.000,34.735966,31.320449,,,,,"BALK06",28.0,,,18,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2942885156,true,2017-05-03 06:00:00.000,34.734166,31.321349,,,,,"BALK06",35.0,,,18,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2977516679,true,2017-05-03 12:00:00.000,35.509566,32.929282,,,,,"BALK06",36.0,,,18,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2977516680,true,2017-05-03 18:00:00.000,35.501716,32.937066,,,,,"BALK06",29.0,,,18,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2977516681,true,2017-05-04 00:00:00.000,35.50155,32.937699,,,,,"BALK06",28.0,,,18,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2977516682,true,2017-05-04 06:00:00.000,35.492816,32.95565,,,,,"BALK06",28.0,,,18,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2977516965,true,2017-05-04 12:00:00.000,36.392533,34.515283,,,,,"BALK06",26.0,,,18,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2977516966,true,2017-05-04 18:00:00.000,36.583666,34.574082,,,,,"BALK06",25.0,,,18,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2977516967,true,2017-05-05 00:00:00.000,36.583466,34.574016,,,,,"BALK06",26.0,,,18,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2977516968,true,2017-05-05 06:00:00.000,36.576582,34.574449,,,,,"BALK06",41.0,,,18,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2985585010,true,2017-05-05 06:10:00.000,36.576616,34.574466,,,,,"BALK06",40.0,,,18,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2985585011,true,2017-05-05 06:11:00.000,36.581049,34.577049,,,,,"BALK06",35.0,,,18,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2985585012,true,2017-05-05 06:13:00.000,36.585216,34.576116,,,,,"BALK06",33.0,,,18,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2985585013,true,2017-05-05 06:14:00.000,36.588033,34.577482,,,,,"BALK06",31.0,,,18,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2985589627,true,2017-05-05 12:00:00.000,36.469982,36.01655,,,,,"BALK06",25.0,,,20,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2985589628,true,2017-05-05 18:00:00.000,36.557416,36.697333,,,,,"BALK06",29.0,,,20,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2985589629,true,2017-05-06 00:00:00.000,36.55765,36.697049,,,,,"BALK06",29.0,,,20,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2985589630,true,2017-05-06 06:00:00.000,36.490299,36.788083,,,,,"BALK06",24.0,,,20,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2977516675,true,2017-05-06 12:00:00.000,35.45685,37.457333,,,,,"BALK06",21.0,,,18,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2977516676,true,2017-05-06 18:00:00.000,35.429782,37.41145,,,,,"BALK06",26.0,,,18,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2977516677,true,2017-05-07 00:01:00.000,35.429616,37.411433,,,,,"BALK06",25.0,,,18,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2977516678,true,2017-05-07 06:00:00.000,35.429649,37.411516,,,,,"BALK06",29.0,,,18,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2985585006,true,2017-05-07 12:00:00.000,34.527966,37.742666,,,,,"BALK06",24.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2985585007,true,2017-05-07 18:00:00.000,33.9601,37.925716,,,,,"BALK06",27.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2985585008,true,2017-05-08 00:01:00.000,33.9603,37.934449,,,,,"BALK06",25.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2985585009,true,2017-05-08 06:00:00.000,33.936466,37.945749,,,,,"BALK06",30.0,,,16,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2993501645,true,2017-05-08 12:00:00.000,33.574416,38.885616,,,,,"BALK06",40.0,,,21,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2993501646,true,2017-05-08 18:00:00.000,33.577332,38.870966,,,,,"BALK06",26.0,,,21,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2993501647,true,2017-05-09 00:00:00.000,33.577582,38.870966,,,,,"BALK06",27.0,,,21,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
2993501648,true,2017-05-09 06:00:00.000,33.584099,38.886849,,,,,"BALK06",29.0,,,21,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3011934140,true,2017-05-09 12:00:00.000,33.317082,39.008016,,,,,"BALK06",28.0,,,21,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3011934141,true,2017-05-09 18:00:00.000,33.334533,39.0031,,,,,"BALK06",29.0,,,21,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3011934142,true,2017-05-10 00:00:00.000,33.331982,38.997616,,,,,"BALK06",28.0,,,21,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3011934143,true,2017-05-10 06:00:00.000,33.313616,38.986799,,,,,"BALK06",40.0,,,21,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3011933314,true,2017-05-10 12:00:00.000,33.117166,38.898916,,,,,"BALK06",35.0,,,21,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3011933315,true,2017-05-10 18:00:00.000,33.118499,38.888833,,,,,"BALK06",27.0,,,21,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3011933316,true,2017-05-11 00:00:00.000,33.125049,38.888999,,,,,"BALK06",25.0,,,21,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3011933317,true,2017-05-11 06:00:00.000,33.119066,38.90005,,,,,"BALK06",34.0,,,21,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3020906218,true,2017-05-11 12:00:00.000,31.474132,39.1578,,,,,"BALK06",22.0,,,8,,,4150.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3020906219,true,2017-05-11 18:00:00.000,31.141799,39.321549,,,,,"BALK06",27.0,,,8,,,4150.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3020906220,true,2017-05-12 00:00:00.000,31.145216,39.325216,,,,,"BALK06",25.0,,,8,,,4150.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3020906221,true,2017-05-12 06:00:00.000,31.130082,39.322932,,,,,"BALK06",43.0,,,8,,,4150.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3031263724,true,2017-05-12 12:00:00.000,29.765266,40.304116,,,,,"BALK06",29.0,,,17,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3031263725,true,2017-05-12 18:00:00.000,29.584016,40.318649,,,,,"BALK06",31.0,,,17,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3031263726,true,2017-05-13 00:00:00.000,29.583916,40.318399,,,,,"BALK06",28.0,,,17,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3031263727,true,2017-05-13 06:00:00.000,29.579432,40.314433,,,,,"BALK06",35.0,,,17,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3038937037,true,2017-05-13 12:00:00.000,28.867866,41.2621,,,,,"BALK06",33.0,,,9,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3038937038,true,2017-05-13 18:00:00.000,28.689999,41.315633,,,,,"BALK06",31.0,,,9,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3038937039,true,2017-05-14 00:00:00.000,28.689983,41.315566,,,,,"BALK06",27.0,,,9,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3038937040,true,2017-05-14 06:00:00.000,28.688899,41.31465,,,,,"BALK06",35.0,,,9,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3046357028,true,2017-05-14 12:00:00.000,27.452933,41.41545,,,,,"BALK06",29.0,,,13,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3046357029,true,2017-05-14 18:00:00.000,27.274716,41.353783,,,,,"BALK06",31.0,,,13,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3046357030,true,2017-05-15 00:01:00.000,27.275299,41.35485,,,,,"BALK06",26.0,,,13,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3046357031,true,2017-05-15 06:00:00.000,27.2656,41.341849,,,,,"BALK06",38.0,,,13,,,4140.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3065036142,true,2017-05-15 12:00:00.000,26.263166,41.817783,,,,,"BALK06",27.0,,,22,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
3065036143,true,2017-05-15 18:00:00.000,25.960766,42.162166,,,,,"BALK06",28.0,,,22,,,4130.0,"gps","Ciconia ciconia","48500691549","Poly","White Stork Bulgaria"
